product,date,region,sales
magenta morsel,2021-10-25,west,
chartreuse morsel,2021-10-25,north,
chartreuse morsel,2021-10-25,south,
chartreuse morsel,2021-10-25,east,
chartreuse morsel,2021-10-25,west,
periwinkle morsel,2021-10-25,north,
periwinkle morsel,2021-10-25,south,
periwinkle morsel,2021-10-25,east,
periwinkle morsel,2021-10-25,west,
vermilion morsel,2021-10-25,north,
vermilion morsel,2021-10-25,south,
vermilion morsel,2021-10-25,east,
vermilion morsel,2021-10-25,west,
lapis morsel,2021-10-25,north,
lapis morsel,2021-10-25,south,
lapis morsel,2021-10-25,east,
lapis morsel,2021-10-25,west,
pink morsel,2021-10-26,north,
pink morsel,2021-10-26,south,
pink morsel,2021-10-26,east,
pink morsel,2021-10-26,west,
gold morsel,2021-10-26,north,
gold morsel,2021-10-26,south,
gold morsel,2021-10-26,east,
gold morsel,2021-10-26,west,
magenta morsel,2021-10-26,north,
magenta morsel,2021-10-26,south,
magenta morsel,2021-10-26,east,
magenta morsel,2021-10-26,west,
chartreuse morsel,2021-10-26,north,
chartreuse morsel,2021-10-26,south,
chartreuse morsel,2021-10-26,east,
chartreuse morsel,2021-10-26,west,
periwinkle morsel,2021-10-26,north,
periwinkle morsel,2021-10-26,south,
periwinkle morsel,2021-10-26,east,
periwinkle morsel,2021-10-26,west,
vermilion morsel,2021-10-26,north,
vermilion morsel,2021-10-26,south,
vermilion morsel,2021-10-26,east,
vermilion morsel,2021-10-26,west,
lapis morsel,2021-10-26,north,
lapis morsel,2021-10-26,south,
lapis morsel,2021-10-26,east,
lapis morsel,2021-10-26,west,
pink morsel,2021-10-27,north,
pink morsel,2021-10-27,south,
pink morsel,2021-10-27,east,
pink morsel,2021-10-27,west,
gold morsel,2021-10-27,north,
gold morsel,2021-10-27,south,
gold morsel,2021-10-27,east,
gold morsel,2021-10-27,west,
magenta morsel,2021-10-27,north,
magenta morsel,2021-10-27,south,
magenta morsel,2021-10-27,east,
magenta morsel,2021-10-27,west,
chartreuse morsel,2021-10-27,north,
chartreuse morsel,2021-10-27,south,
chartreuse morsel,2021-10-27,east,
chartreuse morsel,2021-10-27,west,
periwinkle morsel,2021-10-27,north,
periwinkle morsel,2021-10-27,south,
periwinkle morsel,2021-10-27,east,
periwinkle morsel,2021-10-27,west,
vermilion morsel,2021-10-27,north,
vermilion morsel,2021-10-27,south,
vermilion morsel,2021-10-27,east,
vermilion morsel,2021-10-27,west,
lapis morsel,2021-10-27,north,
lapis morsel,2021-10-27,south,
lapis morsel,2021-10-27,east,
lapis morsel,2021-10-27,west,
pink morsel,2021-10-28,north,
pink morsel,2021-10-28,south,
pink morsel,2021-10-28,east,
pink morsel,2021-10-28,west,
gold morsel,2021-10-28,north,
gold morsel,2021-10-28,south,
gold morsel,2021-10-28,east,
gold morsel,2021-10-28,west,
magenta morsel,2021-10-28,north,
magenta morsel,2021-10-28,south,
magenta morsel,2021-10-28,east,
magenta morsel,2021-10-28,west,
chartreuse morsel,2021-10-28,north,
chartreuse morsel,2021-10-28,south,
chartreuse morsel,2021-10-28,east,
chartreuse morsel,2021-10-28,west,
periwinkle morsel,2021-10-28,north,
periwinkle morsel,2021-10-28,south,
periwinkle morsel,2021-10-28,east,
periwinkle morsel,2021-10-28,west,
vermilion morsel,2021-10-28,north,
vermilion morsel,2021-10-28,south,
vermilion morsel,2021-10-28,east,
vermilion morsel,2021-10-28,west,
lapis morsel,2021-10-28,north,
lapis morsel,2021-10-28,south,
lapis morsel,2021-10-28,east,
lapis morsel,2021-10-28,west,
pink morsel,2021-10-29,north,
pink morsel,2021-10-29,south,
pink morsel,2021-10-29,east,
pink morsel,2021-10-29,west,
gold morsel,2021-10-29,north,
gold morsel,2021-10-29,south,
gold morsel,2021-10-29,east,
gold morsel,2021-10-29,west,
magenta morsel,2021-10-29,north,
magenta morsel,2021-10-29,south,
magenta morsel,2021-10-29,east,
magenta morsel,2021-10-29,west,
chartreuse morsel,2021-10-29,north,
chartreuse morsel,2021-10-29,south,
chartreuse morsel,2021-10-29,east,
chartreuse morsel,2021-10-29,west,
periwinkle morsel,2021-10-29,north,
periwinkle morsel,2021-10-29,south,
periwinkle morsel,2021-10-29,east,
periwinkle morsel,2021-10-29,west,
vermilion morsel,2021-10-29,north,
vermilion morsel,2021-10-29,south,
vermilion morsel,2021-10-29,east,
vermilion morsel,2021-10-29,west,
lapis morsel,2021-10-29,north,
lapis morsel,2021-10-29,south,
lapis morsel,2021-10-29,east,
lapis morsel,2021-10-29,west,
pink morsel,2021-10-30,north,
pink morsel,2021-10-30,south,
pink morsel,2021-10-30,east,
pink morsel,2021-10-30,west,
gold morsel,2021-10-30,north,
gold morsel,2021-10-30,south,
gold morsel,2021-10-30,east,
gold morsel,2021-10-30,west,
magenta morsel,2021-10-30,north,
magenta morsel,2021-10-30,south,
magenta morsel,2021-10-30,east,
magenta morsel,2021-10-30,west,
chartreuse morsel,2021-10-30,north,
chartreuse morsel,2021-10-30,south,
chartreuse morsel,2021-10-30,east,
chartreuse morsel,2021-10-30,west,
periwinkle morsel,2021-10-30,north,
periwinkle morsel,2021-10-30,south,
periwinkle morsel,2021-10-30,east,
periwinkle morsel,2021-10-30,west,
vermilion morsel,2021-10-30,north,
vermilion morsel,2021-10-30,south,
vermilion morsel,2021-10-30,east,
vermilion morsel,2021-10-30,west,
lapis morsel,2021-10-30,north,
lapis morsel,2021-10-30,south,
lapis morsel,2021-10-30,east,
lapis morsel,2021-10-30,west,
pink morsel,2021-10-31,north,
pink morsel,2021-10-31,south,
pink morsel,2021-10-31,east,
pink morsel,2021-10-31,west,
gold morsel,2021-10-31,north,
gold morsel,2021-10-31,south,
gold morsel,2021-10-31,east,
gold morsel,2021-10-31,west,
magenta morsel,2021-10-31,north,
magenta morsel,2021-10-31,south,
magenta morsel,2021-10-31,east,
magenta morsel,2021-10-31,west,
chartreuse morsel,2021-10-31,north,
chartreuse morsel,2021-10-31,south,
chartreuse morsel,2021-10-31,east,
chartreuse morsel,2021-10-31,west,
periwinkle morsel,2021-10-31,north,
periwinkle morsel,2021-10-31,south,
periwinkle morsel,2021-10-31,east,
periwinkle morsel,2021-10-31,west,
vermilion morsel,2021-10-31,north,
vermilion morsel,2021-10-31,south,
vermilion morsel,2021-10-31,east,
vermilion morsel,2021-10-31,west,
lapis morsel,2021-10-31,north,
lapis morsel,2021-10-31,south,
lapis morsel,2021-10-31,east,
lapis morsel,2021-10-31,west,
pink morsel,2021-11-01,north,
pink morsel,2021-11-01,south,
pink morsel,2021-11-01,east,
pink morsel,2021-11-01,west,
gold morsel,2021-11-01,north,
gold morsel,2021-11-01,south,
gold morsel,2021-11-01,east,
gold morsel,2021-11-01,west,
magenta morsel,2021-11-01,north,
magenta morsel,2021-11-01,south,
magenta morsel,2021-11-01,east,
magenta morsel,2021-11-01,west,
chartreuse morsel,2021-11-01,north,
chartreuse morsel,2021-11-01,south,
chartreuse morsel,2021-11-01,east,
chartreuse morsel,2021-11-01,west,
periwinkle morsel,2021-11-01,north,
periwinkle morsel,2021-11-01,south,
periwinkle morsel,2021-11-01,east,
periwinkle morsel,2021-11-01,west,
vermilion morsel,2021-11-01,north,
vermilion morsel,2021-11-01,south,
vermilion morsel,2021-11-01,east,
vermilion morsel,2021-11-01,west,
lapis morsel,2021-11-01,north,
lapis morsel,2021-11-01,south,
lapis morsel,2021-11-01,east,
lapis morsel,2021-11-01,west,
pink morsel,2021-11-02,north,
pink morsel,2021-11-02,south,
pink morsel,2021-11-02,east,
pink morsel,2021-11-02,west,
gold morsel,2021-11-02,north,
gold morsel,2021-11-02,south,
gold morsel,2021-11-02,east,
gold morsel,2021-11-02,west,
magenta morsel,2021-11-02,north,
magenta morsel,2021-11-02,south,
magenta morsel,2021-11-02,east,
magenta morsel,2021-11-02,west,
chartreuse morsel,2021-11-02,north,
chartreuse morsel,2021-11-02,south,
chartreuse morsel,2021-11-02,east,
chartreuse morsel,2021-11-02,west,
periwinkle morsel,2021-11-02,north,
periwinkle morsel,2021-11-02,south,
periwinkle morsel,2021-11-02,east,
periwinkle morsel,2021-11-02,west,
vermilion morsel,2021-11-02,north,
vermilion morsel,2021-11-02,south,
vermilion morsel,2021-11-02,east,
vermilion morsel,2021-11-02,west,
lapis morsel,2021-11-02,north,
lapis morsel,2021-11-02,south,
lapis morsel,2021-11-02,east,
lapis morsel,2021-11-02,west,
pink morsel,2021-11-03,north,
pink morsel,2021-11-03,south,
pink morsel,2021-11-03,east,
pink morsel,2021-11-03,west,
gold morsel,2021-11-03,north,
gold morsel,2021-11-03,south,
gold morsel,2021-11-03,east,
gold morsel,2021-11-03,west,
magenta morsel,2021-11-03,north,
magenta morsel,2021-11-03,south,
magenta morsel,2021-11-03,east,
magenta morsel,2021-11-03,west,
chartreuse morsel,2021-11-03,north,
chartreuse morsel,2021-11-03,south,
chartreuse morsel,2021-11-03,east,
chartreuse morsel,2021-11-03,west,
periwinkle morsel,2021-11-03,north,
periwinkle morsel,2021-11-03,south,
periwinkle morsel,2021-11-03,east,
periwinkle morsel,2021-11-03,west,
vermilion morsel,2021-11-03,north,
vermilion morsel,2021-11-03,south,
vermilion morsel,2021-11-03,east,
vermilion morsel,2021-11-03,west,
lapis morsel,2021-11-03,north,
lapis morsel,2021-11-03,south,
lapis morsel,2021-11-03,east,
lapis morsel,2021-11-03,west,
pink morsel,2021-11-04,north,
pink morsel,2021-11-04,south,
pink morsel,2021-11-04,east,
pink morsel,2021-11-04,west,
gold morsel,2021-11-04,north,
gold morsel,2021-11-04,south,
gold morsel,2021-11-04,east,
gold morsel,2021-11-04,west,
magenta morsel,2021-11-04,north,
magenta morsel,2021-11-04,south,
magenta morsel,2021-11-04,east,
magenta morsel,2021-11-04,west,
chartreuse morsel,2021-11-04,north,
chartreuse morsel,2021-11-04,south,
chartreuse morsel,2021-11-04,east,
chartreuse morsel,2021-11-04,west,
periwinkle morsel,2021-11-04,north,
periwinkle morsel,2021-11-04,south,
periwinkle morsel,2021-11-04,east,
periwinkle morsel,2021-11-04,west,
vermilion morsel,2021-11-04,north,
vermilion morsel,2021-11-04,south,
vermilion morsel,2021-11-04,east,
vermilion morsel,2021-11-04,west,
lapis morsel,2021-11-04,north,
lapis morsel,2021-11-04,south,
lapis morsel,2021-11-04,east,
lapis morsel,2021-11-04,west,
pink morsel,2021-11-05,north,
pink morsel,2021-11-05,south,
pink morsel,2021-11-05,east,
pink morsel,2021-11-05,west,
gold morsel,2021-11-05,north,
gold morsel,2021-11-05,south,
gold morsel,2021-11-05,east,
gold morsel,2021-11-05,west,
magenta morsel,2021-11-05,north,
magenta morsel,2021-11-05,south,
magenta morsel,2021-11-05,east,
magenta morsel,2021-11-05,west,
chartreuse morsel,2021-11-05,north,
chartreuse morsel,2021-11-05,south,
chartreuse morsel,2021-11-05,east,
chartreuse morsel,2021-11-05,west,
periwinkle morsel,2021-11-05,north,
periwinkle morsel,2021-11-05,south,
periwinkle morsel,2021-11-05,east,
periwinkle morsel,2021-11-05,west,
vermilion morsel,2021-11-05,north,
vermilion morsel,2021-11-05,south,
vermilion morsel,2021-11-05,east,
vermilion morsel,2021-11-05,west,
lapis morsel,2021-11-05,north,
lapis morsel,2021-11-05,south,
lapis morsel,2021-11-05,east,
lapis morsel,2021-11-05,west,
pink morsel,2021-11-06,north,
pink morsel,2021-11-06,south,
pink morsel,2021-11-06,east,
pink morsel,2021-11-06,west,
gold morsel,2021-11-06,north,
gold morsel,2021-11-06,south,
gold morsel,2021-11-06,east,
gold morsel,2021-11-06,west,
magenta morsel,2021-11-06,north,
magenta morsel,2021-11-06,south,
magenta morsel,2021-11-06,east,
magenta morsel,2021-11-06,west,
chartreuse morsel,2021-11-06,north,
chartreuse morsel,2021-11-06,south,
chartreuse morsel,2021-11-06,east,
chartreuse morsel,2021-11-06,west,
periwinkle morsel,2021-11-06,north,
periwinkle morsel,2021-11-06,south,
periwinkle morsel,2021-11-06,east,
periwinkle morsel,2021-11-06,west,
vermilion morsel,2021-11-06,north,
vermilion morsel,2021-11-06,south,
vermilion morsel,2021-11-06,east,
vermilion morsel,2021-11-06,west,
lapis morsel,2021-11-06,north,
lapis morsel,2021-11-06,south,
lapis morsel,2021-11-06,east,
lapis morsel,2021-11-06,west,
pink morsel,2021-11-07,north,
pink morsel,2021-11-07,south,
pink morsel,2021-11-07,east,
pink morsel,2021-11-07,west,
gold morsel,2021-11-07,north,
gold morsel,2021-11-07,south,
gold morsel,2021-11-07,east,
gold morsel,2021-11-07,west,
magenta morsel,2021-11-07,north,
magenta morsel,2021-11-07,south,
magenta morsel,2021-11-07,east,
magenta morsel,2021-11-07,west,
chartreuse morsel,2021-11-07,north,
chartreuse morsel,2021-11-07,south,
chartreuse morsel,2021-11-07,east,
chartreuse morsel,2021-11-07,west,
periwinkle morsel,2021-11-07,north,
periwinkle morsel,2021-11-07,south,
periwinkle morsel,2021-11-07,east,
periwinkle morsel,2021-11-07,west,
vermilion morsel,2021-11-07,north,
vermilion morsel,2021-11-07,south,
vermilion morsel,2021-11-07,east,
vermilion morsel,2021-11-07,west,
lapis morsel,2021-11-07,north,
lapis morsel,2021-11-07,south,
lapis morsel,2021-11-07,east,
lapis morsel,2021-11-07,west,
pink morsel,2021-11-08,north,
pink morsel,2021-11-08,south,
pink morsel,2021-11-08,east,
pink morsel,2021-11-08,west,
gold morsel,2021-11-08,north,
gold morsel,2021-11-08,south,
gold morsel,2021-11-08,east,
gold morsel,2021-11-08,west,
magenta morsel,2021-11-08,north,
magenta morsel,2021-11-08,south,
magenta morsel,2021-11-08,east,
magenta morsel,2021-11-08,west,
chartreuse morsel,2021-11-08,north,
chartreuse morsel,2021-11-08,south,
chartreuse morsel,2021-11-08,east,
chartreuse morsel,2021-11-08,west,
periwinkle morsel,2021-11-08,north,
periwinkle morsel,2021-11-08,south,
periwinkle morsel,2021-11-08,east,
periwinkle morsel,2021-11-08,west,
vermilion morsel,2021-11-08,north,
vermilion morsel,2021-11-08,south,
vermilion morsel,2021-11-08,east,
vermilion morsel,2021-11-08,west,
lapis morsel,2021-11-08,north,
lapis morsel,2021-11-08,south,
lapis morsel,2021-11-08,east,
lapis morsel,2021-11-08,west,
pink morsel,2021-11-09,north,
pink morsel,2021-11-09,south,
pink morsel,2021-11-09,east,
pink morsel,2021-11-09,west,
gold morsel,2021-11-09,north,
gold morsel,2021-11-09,south,
gold morsel,2021-11-09,east,
gold morsel,2021-11-09,west,
magenta morsel,2021-11-09,north,
magenta morsel,2021-11-09,south,
magenta morsel,2021-11-09,east,
magenta morsel,2021-11-09,west,
chartreuse morsel,2021-11-09,north,
chartreuse morsel,2021-11-09,south,
chartreuse morsel,2021-11-09,east,
chartreuse morsel,2021-11-09,west,
periwinkle morsel,2021-11-09,north,
periwinkle morsel,2021-11-09,south,
periwinkle morsel,2021-11-09,east,
periwinkle morsel,2021-11-09,west,
vermilion morsel,2021-11-09,north,
vermilion morsel,2021-11-09,south,
vermilion morsel,2021-11-09,east,
vermilion morsel,2021-11-09,west,
lapis morsel,2021-11-09,north,
lapis morsel,2021-11-09,south,
lapis morsel,2021-11-09,east,
lapis morsel,2021-11-09,west,
pink morsel,2021-11-10,north,
pink morsel,2021-11-10,south,
pink morsel,2021-11-10,east,
pink morsel,2021-11-10,west,
gold morsel,2021-11-10,north,
gold morsel,2021-11-10,south,
gold morsel,2021-11-10,east,
gold morsel,2021-11-10,west,
magenta morsel,2021-11-10,north,
magenta morsel,2021-11-10,south,
magenta morsel,2021-11-10,east,
magenta morsel,2021-11-10,west,
chartreuse morsel,2021-11-10,north,
chartreuse morsel,2021-11-10,south,
chartreuse morsel,2021-11-10,east,
chartreuse morsel,2021-11-10,west,
periwinkle morsel,2021-11-10,north,
periwinkle morsel,2021-11-10,south,
periwinkle morsel,2021-11-10,east,
periwinkle morsel,2021-11-10,west,
vermilion morsel,2021-11-10,north,
vermilion morsel,2021-11-10,south,
vermilion morsel,2021-11-10,east,
vermilion morsel,2021-11-10,west,
lapis morsel,2021-11-10,north,
lapis morsel,2021-11-10,south,
lapis morsel,2021-11-10,east,
lapis morsel,2021-11-10,west,
pink morsel,2021-11-11,north,
pink morsel,2021-11-11,south,
pink morsel,2021-11-11,east,
pink morsel,2021-11-11,west,
gold morsel,2021-11-11,north,
gold morsel,2021-11-11,south,
gold morsel,2021-11-11,east,
gold morsel,2021-11-11,west,
magenta morsel,2021-11-11,north,
magenta morsel,2021-11-11,south,
magenta morsel,2021-11-11,east,
magenta morsel,2021-11-11,west,
chartreuse morsel,2021-11-11,north,
chartreuse morsel,2021-11-11,south,
chartreuse morsel,2021-11-11,east,
chartreuse morsel,2021-11-11,west,
periwinkle morsel,2021-11-11,north,
periwinkle morsel,2021-11-11,south,
periwinkle morsel,2021-11-11,east,
periwinkle morsel,2021-11-11,west,
vermilion morsel,2021-11-11,north,
vermilion morsel,2021-11-11,south,
vermilion morsel,2021-11-11,east,
vermilion morsel,2021-11-11,west,
lapis morsel,2021-11-11,north,
lapis morsel,2021-11-11,south,
lapis morsel,2021-11-11,east,
lapis morsel,2021-11-11,west,
pink morsel,2021-11-12,north,
pink morsel,2021-11-12,south,
pink morsel,2021-11-12,east,
pink morsel,2021-11-12,west,
gold morsel,2021-11-12,north,
gold morsel,2021-11-12,south,
gold morsel,2021-11-12,east,
gold morsel,2021-11-12,west,
magenta morsel,2021-11-12,north,
magenta morsel,2021-11-12,south,
magenta morsel,2021-11-12,east,
magenta morsel,2021-11-12,west,
chartreuse morsel,2021-11-12,north,
chartreuse morsel,2021-11-12,south,
chartreuse morsel,2021-11-12,east,
chartreuse morsel,2021-11-12,west,
periwinkle morsel,2021-11-12,north,
periwinkle morsel,2021-11-12,south,
periwinkle morsel,2021-11-12,east,
periwinkle morsel,2021-11-12,west,
vermilion morsel,2021-11-12,north,
vermilion morsel,2021-11-12,south,
vermilion morsel,2021-11-12,east,
vermilion morsel,2021-11-12,west,
lapis morsel,2021-11-12,north,
lapis morsel,2021-11-12,south,
lapis morsel,2021-11-12,east,
lapis morsel,2021-11-12,west,
pink morsel,2021-11-13,north,
pink morsel,2021-11-13,south,
pink morsel,2021-11-13,east,
pink morsel,2021-11-13,west,
gold morsel,2021-11-13,north,
gold morsel,2021-11-13,south,
gold morsel,2021-11-13,east,
gold morsel,2021-11-13,west,
magenta morsel,2021-11-13,north,
magenta morsel,2021-11-13,south,
magenta morsel,2021-11-13,east,
magenta morsel,2021-11-13,west,
chartreuse morsel,2021-11-13,north,
chartreuse morsel,2021-11-13,south,
chartreuse morsel,2021-11-13,east,
chartreuse morsel,2021-11-13,west,
periwinkle morsel,2021-11-13,north,
periwinkle morsel,2021-11-13,south,
periwinkle morsel,2021-11-13,east,
periwinkle morsel,2021-11-13,west,
vermilion morsel,2021-11-13,north,
vermilion morsel,2021-11-13,south,
vermilion morsel,2021-11-13,east,
vermilion morsel,2021-11-13,west,
lapis morsel,2021-11-13,north,
lapis morsel,2021-11-13,south,
lapis morsel,2021-11-13,east,
lapis morsel,2021-11-13,west,
pink morsel,2021-11-14,north,
pink morsel,2021-11-14,south,
pink morsel,2021-11-14,east,
pink morsel,2021-11-14,west,
gold morsel,2021-11-14,north,
gold morsel,2021-11-14,south,
gold morsel,2021-11-14,east,
gold morsel,2021-11-14,west,
magenta morsel,2021-11-14,north,
magenta morsel,2021-11-14,south,
magenta morsel,2021-11-14,east,
magenta morsel,2021-11-14,west,
chartreuse morsel,2021-11-14,north,
chartreuse morsel,2021-11-14,south,
chartreuse morsel,2021-11-14,east,
chartreuse morsel,2021-11-14,west,
periwinkle morsel,2021-11-14,north,
periwinkle morsel,2021-11-14,south,
periwinkle morsel,2021-11-14,east,
periwinkle morsel,2021-11-14,west,
vermilion morsel,2021-11-14,north,
vermilion morsel,2021-11-14,south,
vermilion morsel,2021-11-14,east,
vermilion morsel,2021-11-14,west,
lapis morsel,2021-11-14,north,
lapis morsel,2021-11-14,south,
lapis morsel,2021-11-14,east,
lapis morsel,2021-11-14,west,
pink morsel,2021-11-15,north,
pink morsel,2021-11-15,south,
pink morsel,2021-11-15,east,
pink morsel,2021-11-15,west,
gold morsel,2021-11-15,north,
gold morsel,2021-11-15,south,
