Date,Region,Sales
5/01/2021,east,
5/01/2021,west,
5/01/2021,north,
5/01/2021,south,
5/01/2021,east,
5/01/2021,west,
5/01/2021,north,
5/01/2021,south,
5/01/2021,east,
5/01/2021,west,
5/01/2021,north,
5/01/2021,south,
5/01/2021,east,
5/01/2021,west,
5/01/2021,north,
5/01/2021,south,
5/01/2021,east,
5/01/2021,west,
5/01/2021,north,
5/01/2021,south,
5/01/2021,east,
5/01/2021,west,
6/01/2021,north,
6/01/2021,south,
6/01/2021,east,
6/01/2021,west,
6/01/2021,north,
6/01/2021,south,
6/01/2021,east,
6/01/2021,west,
6/01/2021,north,
6/01/2021,south,
6/01/2021,east,
6/01/2021,west,
6/01/2021,north,
6/01/2021,south,
6/01/2021,east,
6/01/2021,west,
6/01/2021,north,
6/01/2021,south,
6/01/2021,east,
6/01/2021,west,
6/01/2021,north,
6/01/2021,south,
6/01/2021,east,
6/01/2021,west,
6/01/2021,north,
6/01/2021,south,
6/01/2021,east,
6/01/2021,west,
7/01/2021,north,
7/01/2021,south,
7/01/2021,east,
7/01/2021,west,
7/01/2021,north,
7/01/2021,south,
7/01/2021,east,
7/01/2021,west,
7/01/2021,north,
7/01/2021,south,
7/01/2021,east,
7/01/2021,west,
7/01/2021,north,
7/01/2021,south,
7/01/2021,east,
7/01/2021,west,
7/01/2021,north,
7/01/2021,south,
7/01/2021,east,
7/01/2021,west,
7/01/2021,north,
7/01/2021,south,
7/01/2021,east,
7/01/2021,west,
7/01/2021,north,
7/01/2021,south,
7/01/2021,east,
7/01/2021,west,
8/01/2021,north,
8/01/2021,south,
8/01/2021,east,
8/01/2021,west,
8/01/2021,north,
8/01/2021,south,
8/01/2021,east,
8/01/2021,west,
8/01/2021,north,
8/01/2021,south,
8/01/2021,east,
8/01/2021,west,
8/01/2021,north,
8/01/2021,south,
8/01/2021,east,
8/01/2021,west,
8/01/2021,north,
8/01/2021,south,
8/01/2021,east,
8/01/2021,west,
8/01/2021,north,
8/01/2021,south,
8/01/2021,east,
8/01/2021,west,
8/01/2021,north,
8/01/2021,south,
8/01/2021,east,
8/01/2021,west,
9/01/2021,north,
9/01/2021,south,
9/01/2021,east,
9/01/2021,west,
9/01/2021,north,
9/01/2021,south,
9/01/2021,east,
9/01/2021,west,
9/01/2021,north,
9/01/2021,south,
9/01/2021,east,
9/01/2021,west,
9/01/2021,north,
9/01/2021,south,
9/01/2021,east,
9/01/2021,west,
9/01/2021,north,
9/01/2021,south,
9/01/2021,east,
9/01/2021,west,
9/01/2021,north,
9/01/2021,south,
9/01/2021,east,
9/01/2021,west,
9/01/2021,north,
9/01/2021,south,
9/01/2021,east,
9/01/2021,west,
10/01/2021,north,
10/01/2021,south,
10/01/2021,east,
10/01/2021,west,
10/01/2021,north,
10/01/2021,south,
10/01/2021,east,
10/01/2021,west,
10/01/2021,north,
10/01/2021,south,
10/01/2021,east,
10/01/2021,west,
10/01/2021,north,
10/01/2021,south,
10/01/2021,east,
10/01/2021,west,
10/01/2021,north,
10/01/2021,south,
10/01/2021,east,
10/01/2021,west,
10/01/2021,north,
10/01/2021,south,
10/01/2021,east,
10/01/2021,west,
10/01/2021,north,
10/01/2021,south,
10/01/2021,east,
10/01/2021,west,
11/01/2021,north,
11/01/2021,south,
11/01/2021,east,
11/01/2021,west,
11/01/2021,north,
11/01/2021,south,
11/01/2021,east,
11/01/2021,west,
11/01/2021,north,
11/01/2021,south,
11/01/2021,east,
11/01/2021,west,
11/01/2021,north,
11/01/2021,south,
11/01/2021,east,
11/01/2021,west,
11/01/2021,north,
11/01/2021,south,
11/01/2021,east,
11/01/2021,west,
11/01/2021,north,
11/01/2021,south,
11/01/2021,east,
11/01/2021,west,
11/01/2021,north,
11/01/2021,south,
11/01/2021,east,
11/01/2021,west,
12/01/2021,north,
12/01/2021,south,
12/01/2021,east,
12/01/2021,west,
12/01/2021,north,
12/01/2021,south,
12/01/2021,east,
12/01/2021,west,
12/01/2021,north,
12/01/2021,south,
12/01/2021,east,
12/01/2021,west,
12/01/2021,north,
12/01/2021,south,
12/01/2021,east,
12/01/2021,west,
12/01/2021,north,
12/01/2021,south,
12/01/2021,east,
12/01/2021,west,
12/01/2021,north,
12/01/2021,south,
12/01/2021,east,
12/01/2021,west,
12/01/2021,north,
12/01/2021,south,
12/01/2021,east,
12/01/2021,west,
13/01/2021,north,
13/01/2021,south,
13/01/2021,east,
13/01/2021,west,
13/01/2021,north,
13/01/2021,south,
13/01/2021,east,
13/01/2021,west,
13/01/2021,north,
13/01/2021,south,
13/01/2021,east,
13/01/2021,west,
13/01/2021,north,
13/01/2021,south,
13/01/2021,east,
13/01/2021,west,
13/01/2021,north,
13/01/2021,south,
13/01/2021,east,
13/01/2021,west,
13/01/2021,north,
13/01/2021,south,
13/01/2021,east,
13/01/2021,west,
13/01/2021,north,
13/01/2021,south,
13/01/2021,east,
13/01/2021,west,
14/01/2021,north,
14/01/2021,south,
14/01/2021,east,
14/01/2021,west,
14/01/2021,north,
14/01/2021,south,
14/01/2021,east,
14/01/2021,west,
14/01/2021,north,
14/01/2021,south,
14/01/2021,east,
14/01/2021,west,
14/01/2021,north,
14/01/2021,south,
14/01/2021,east,
14/01/2021,west,
14/01/2021,north,
14/01/2021,south,
14/01/2021,east,
14/01/2021,west,
14/01/2021,north,
14/01/2021,south,
14/01/2021,east,
14/01/2021,west,
14/01/2021,north,
14/01/2021,south,
14/01/2021,east,
14/01/2021,west,
15/01/2021,north,
15/01/2021,south,
15/01/2021,east,
15/01/2021,west,
15/01/2021,north,
15/01/2021,south,
15/01/2021,east,
15/01/2021,west,
15/01/2021,north,
15/01/2021,south,
15/01/2021,east,
15/01/2021,west,
15/01/2021,north,
15/01/2021,south,
15/01/2021,east,
15/01/2021,west,
15/01/2021,north,
15/01/2021,south,
15/01/2021,east,
15/01/2021,west,
15/01/2021,north,
15/01/2021,south,
15/01/2021,east,
15/01/2021,west,
15/01/2021,north,
15/01/2021,south,
15/01/2021,east,
15/01/2021,west,
16/01/2021,north,
16/01/2021,south,
16/01/2021,east,
16/01/2021,west,
16/01/2021,north,
16/01/2021,south,
16/01/2021,east,
16/01/2021,west,
16/01/2021,north,
16/01/2021,south,
16/01/2021,east,
16/01/2021,west,
16/01/2021,north,
16/01/2021,south,
16/01/2021,east,
16/01/2021,west,
16/01/2021,north,
16/01/2021,south,
16/01/2021,east,
16/01/2021,west,
16/01/2021,north,
16/01/2021,south,
16/01/2021,east,
16/01/2021,west,
16/01/2021,north,
16/01/2021,south,
16/01/2021,east,
16/01/2021,west,
17/01/2021,north,
17/01/2021,south,
17/01/2021,east,
17/01/2021,west,
17/01/2021,north,
17/01/2021,south,
17/01/2021,east,
17/01/2021,west,
17/01/2021,north,
17/01/2021,south,
17/01/2021,east,
17/01/2021,west,
17/01/2021,north,
17/01/2021,south,
17/01/2021,east,
17/01/2021,west,
17/01/2021,north,
17/01/2021,south,
17/01/2021,east,
17/01/2021,west,
17/01/2021,north,
17/01/2021,south,
17/01/2021,east,
17/01/2021,west,
17/01/2021,north,
17/01/2021,south,
17/01/2021,east,
17/01/2021,west,
18/01/2021,north,
18/01/2021,south,
18/01/2021,east,
18/01/2021,west,
18/01/2021,north,
18/01/2021,south,
18/01/2021,east,
18/01/2021,west,
18/01/2021,north,
18/01/2021,south,
18/01/2021,east,
18/01/2021,west,
18/01/2021,north,
18/01/2021,south,
18/01/2021,east,
18/01/2021,west,
18/01/2021,north,
18/01/2021,south,
18/01/2021,east,
18/01/2021,west,
18/01/2021,north,
18/01/2021,south,
18/01/2021,east,
18/01/2021,west,
18/01/2021,north,
18/01/2021,south,
18/01/2021,east,
18/01/2021,west,
19/01/2021,north,
19/01/2021,south,
19/01/2021,east,
19/01/2021,west,
19/01/2021,north,
19/01/2021,south,
19/01/2021,east,
19/01/2021,west,
19/01/2021,north,
19/01/2021,south,
19/01/2021,east,
19/01/2021,west,
19/01/2021,north,
19/01/2021,south,
19/01/2021,east,
19/01/2021,west,
19/01/2021,north,
19/01/2021,south,
19/01/2021,east,
19/01/2021,west,
19/01/2021,north,
19/01/2021,south,
19/01/2021,east,
19/01/2021,west,
19/01/2021,north,
19/01/2021,south,
19/01/2021,east,
19/01/2021,west,
20/01/2021,north,
20/01/2021,south,
20/01/2021,east,
20/01/2021,west,
20/01/2021,north,
20/01/2021,south,
20/01/2021,east,
20/01/2021,west,
20/01/2021,north,
20/01/2021,south,
20/01/2021,east,
20/01/2021,west,
20/01/2021,north,
20/01/2021,south,
20/01/2021,east,
20/01/2021,west,
20/01/2021,north,
20/01/2021,south,
20/01/2021,east,
20/01/2021,west,
20/01/2021,north,
20/01/2021,south,
20/01/2021,east,
20/01/2021,west,
20/01/2021,north,
20/01/2021,south,
20/01/2021,east,
20/01/2021,west,
21/01/2021,north,
21/01/2021,south,
21/01/2021,east,
21/01/2021,west,
21/01/2021,north,
21/01/2021,south,
21/01/2021,east,
21/01/2021,west,
21/01/2021,north,
21/01/2021,south,
21/01/2021,east,
21/01/2021,west,
21/01/2021,north,
21/01/2021,south,
21/01/2021,east,
21/01/2021,west,
21/01/2021,north,
21/01/2021,south,
21/01/2021,east,
21/01/2021,west,
21/01/2021,north,
21/01/2021,south,
21/01/2021,east,
21/01/2021,west,
21/01/2021,north,
21/01/2021,south,
21/01/2021,east,
21/01/2021,west,
22/01/2021,north,
22/01/2021,south,
22/01/2021,east,
22/01/2021,west,
22/01/2021,north,
22/01/2021,south,
22/01/2021,east,
22/01/2021,west,
22/01/2021,north,
22/01/2021,south,
22/01/2021,east,
22/01/2021,west,
22/01/2021,north,
22/01/2021,south,
22/01/2021,east,
22/01/2021,west,
22/01/2021,north,
22/01/2021,south,
22/01/2021,east,
22/01/2021,west,
22/01/2021,north,
22/01/2021,south,
22/01/2021,east,
22/01/2021,west,
22/01/2021,north,
22/01/2021,south,
22/01/2021,east,
22/01/2021,west,
23/01/2021,north,
23/01/2021,south,
23/01/2021,east,
23/01/2021,west,
23/01/2021,north,
23/01/2021,south,
23/01/2021,east,
23/01/2021,west,
23/01/2021,north,
23/01/2021,south,
23/01/2021,east,
23/01/2021,west,
23/01/2021,north,
23/01/2021,south,
23/01/2021,east,
23/01/2021,west,
23/01/2021,north,
23/01/2021,south,
23/01/2021,east,
23/01/2021,west,
23/01/2021,north,
23/01/2021,south,
23/01/2021,east,
23/01/2021,west,
23/01/2021,north,
23/01/2021,south,
23/01/2021,east,
23/01/2021,west,
24/01/2021,north,
24/01/2021,south,
24/01/2021,east,
24/01/2021,west,
24/01/2021,north,
24/01/2021,south,
24/01/2021,east,
24/01/2021,west,
24/01/2021,north,
24/01/2021,south,
24/01/2021,east,
24/01/2021,west,
24/01/2021,north,
24/01/2021,south,
24/01/2021,east,
24/01/2021,west,
24/01/2021,north,
24/01/2021,south,
24/01/2021,east,
24/01/2021,west,
24/01/2021,north,
24/01/2021,south,
24/01/2021,east,
24/01/2021,west,
24/01/2021,north,
24/01/2021,south,
24/01/2021,east,
24/01/2021,west,
25/01/2021,north,
25/01/2021,south,
25/01/2021,east,
25/01/2021,west,
25/01/2021,north,
25/01/2021,south,
25/01/2021,east,
25/01/2021,west,
25/01/2021,north,
25/01/2021,south,
25/01/2021,east,
25/01/2021,west,
25/01/2021,north,
25/01/2021,south,
25/01/2021,east,
25/01/2021,west,
25/01/2021,north,
25/01/2021,south,
25/01/2021,east,
25/01/2021,west,
25/01/2021,north,
25/01/2021,south,
25/01/2021,east,
25/01/2021,west,
25/01/2021,north,
25/01/2021,south,
25/01/2021,east,
25/01/2021,west,
26/01/2021,north,
26/01/2021,south,
26/01/2021,east,
26/01/2021,west,
26/01/2021,north,
26/01/2021,south,
26/01/2021,east,
26/01/2021,west,
26/01/2021,north,
26/01/2021,south,
26/01/2021,east,
26/01/2021,west,
26/01/2021,north,
26/01/2021,south,
26/01/2021,east,
26/01/2021,west,
26/01/2021,north,
26/01/2021,south,
26/01/2021,east,
26/01/2021,west,
26/01/2021,north,
26/01/2021,south,
26/01/2021,east,
26/01/2021,west,
26/01/2021,north,
26/01/2021,south,
26/01/2021,east,
26/01/2021,west,
27/01/2021,north,
27/01/2021,south,
27/01/2021,east,
27/01/2021,west,
27/01/2021,north,
27/01/2021,south,
27/01/2021,east,
27/01/2021,west,
27/01/2021,north,
27/01/2021,south,
27/01/2021,east,
27/01/2021,west,
27/01/2021,north,
27/01/2021,south,
27/01/2021,east,
27/01/2021,west,
27/01/2021,north,
27/01/2021,south,
27/01/2021,east,
27/01/2021,west,
27/01/2021,north,
27/01/2021,south,
27/01/2021,east,
27/01/2021,west,
27/01/2021,north,
27/01/2021,south,
27/01/2021,east,
27/01/2021,west,
28/01/2021,north,
28/01/2021,south,
28/01/2021,east,
28/01/2021,west,
28/01/2021,north,
28/01/2021,south,
28/01/2021,east,
28/01/2021,west,
28/01/2021,north,
28/01/2021,south,
28/01/2021,east,
28/01/2021,west,
28/01/2021,north,
28/01/2021,south,
28/01/2021,east,
28/01/2021,west,
28/01/2021,north,
28/01/2021,south,
28/01/2021,east,
28/01/2021,west,
28/01/2021,north,
28/01/2021,south,
28/01/2021,east,
28/01/2021,west,
28/01/2021,north,
28/01/2021,south,
28/01/2021,east,
28/01/2021,west,
29/01/2021,north,
29/01/2021,south,
29/01/2021,east,
29/01/2021,west,
29/01/2021,north,
29/01/2021,south,
29/01/2021,east,
29/01/2021,west,
29/01/2021,north,
29/01/2021,south,
29/01/2021,east,
29/01/2021,west,
29/01/2021,north,
29/01/2021,south,
29/01/2021,east,
29/01/2021,west,
29/01/2021,north,
29/01/2021,south,
29/01/2021,east,
29/01/2021,west,
29/01/2021,north,
29/01/2021,south,
29/01/2021,east,
29/01/2021,west,
29/01/2021,north,
29/01/2021,south,
29/01/2021,east,
29/01/2021,west,
30/01/2021,north,
30/01/2021,south,
30/01/2021,east,
30/01/2021,west,
30/01/2021,north,
30/01/2021,south,
30/01/2021,east,
30/01/2021,west,
30/01/2021,north,
30/01/2021,south,
30/01/2021,east,
30/01/2021,west,
30/01/2021,north,
30/01/2021,south,
30/01/2021,east,
30/01/2021,west,
30/01/2021,north,
30/01/2021,south,
30/01/2021,east,
30/01/2021,west,
30/01/2021,north,
30/01/2021,south,
30/01/2021,east,
30/01/2021,west,
30/01/2021,north,
30/01/2021,south,
30/01/2021,east,
30/01/2021,west,
31/01/2021,north,
31/01/2021,south,
31/01/2021,east,
31/01/2021,west,
31/01/2021,north,
31/01/2021,south,
31/01/2021,east,
31/01/2021,west,
31/01/2021,north,
31/01/2021,south,
31/01/2021,east,
31/01/2021,west,
31/01/2021,north,
31/01/2021,south,
31/01/2021,east,
31/01/2021,west,
31/01/2021,north,
31/01/2021,south,
31/01/2021,east,
31/01/2021,west,
31/01/2021,north,
31/01/2021,south,
31/01/2021,east,
31/01/2021,west,
31/01/2021,north,
31/01/2021,south,
31/01/2021,east,
31/01/2021,west,
1/02/2021,north,
1/02/2021,south,
1/02/2021,east,
1/02/2021,west,
1/02/2021,north,
1/02/2021,south,
1/02/2021,east,
1/02/2021,west,
1/02/2021,north,
1/02/2021,south,
1/02/2021,east,
1/02/2021,west,
1/02/2021,north,
1/02/2021,south,
1/02/2021,east,
1/02/2021,west,
1/02/2021,north,
1/02/2021,south,
1/02/2021,east,
1/02/2021,west,
1/02/2021,north,
1/02/2021,south,
1/02/2021,east,
1/02/2021,west,
1/02/2021,north,
1/02/2021,south,
1/02/2021,east,
1/02/2021,west,
2/02/2021,north,
2/02/2021,south,
2/02/2021,east,
2/02/2021,west,
2/02/2021,north,
2/02/2021,south,
2/02/2021,east,
2/02/2021,west,
2/02/2021,north,
2/02/2021,south,
2/02/2021,east,
2/02/2021,west,
2/02/2021,north,
2/02/2021,south,
2/02/2021,east,
2/02/2021,west,
2/02/2021,north,
2/02/2021,south,
2/02/2021,east,
2/02/2021,west,
2/02/2021,north,
2/02/2021,south,
2/02/2021,east,
2/02/2021,west,
2/02/2021,north,
2/02/2021,south,
2/02/2021,east,
2/02/2021,west,
3/02/2021,north,
3/02/2021,south,
3/02/2021,east,
3/02/2021,west,
3/02/2021,north,
3/02/2021,south,
3/02/2021,east,
3/02/2021,west,
3/02/2021,north,
3/02/2021,south,
3/02/2021,east,
3/02/2021,west,
3/02/2021,north,
3/02/2021,south,
3/02/2021,east,
3/02/2021,west,
3/02/2021,north,
3/02/2021,south,
3/02/2021,east,
3/02/2021,west,
3/02/2021,north,
3/02/2021,south,
3/02/2021,east,
3/02/2021,west,
3/02/2021,north,
3/02/2021,south,
3/02/2021,east,
3/02/2021,west,
4/02/2021,north,
4/02/2021,south,
4/02/2021,east,
4/02/2021,west,
4/02/2021,north,
4/02/2021,south,
4/02/2021,east,
4/02/2021,west,
4/02/2021,north,
4/02/2021,south,
4/02/2021,east,
4/02/2021,west,
4/02/2021,north,
4/02/2021,south,
4/02/2021,east,
4/02/2021,west,
4/02/2021,north,
4/02/2021,south,
4/02/2021,east,
4/02/2021,west,
4/02/2021,north,
4/02/2021,south,
4/02/2021,east,
4/02/2021,west,
4/02/2021,north,
4/02/2021,south,
4/02/2021,east,
4/02/2021,west,
5/02/2021,north,
5/02/2021,south,
5/02/2021,east,
5/02/2021,west,
5/02/2021,north,
5/02/2021,south,
5/02/2021,east,
5/02/2021,west,
5/02/2021,north,
5/02/2021,south,
5/02/2021,east,
5/02/2021,west,
5/02/2021,north,
5/02/2021,south,
5/02/2021,east,
5/02/2021,west,
5/02/2021,north,
5/02/2021,south,
5/02/2021,east,
5/02/2021,west,
5/02/2021,north,
5/02/2021,south,
5/02/2021,east,
5/02/2021,west,
5/02/2021,north,
5/02/2021,south,
5/02/2021,east,
5/02/2021,west,
6/02/2021,north,
6/02/2021,south,
6/02/2021,east,
6/02/2021,west,
6/02/2021,north,
6/02/2021,south,
6/02/2021,east,
6/02/2021,west,
6/02/2021,north,
6/02/2021,south,
6/02/2021,east,
6/02/2021,west,
6/02/2021,north,
6/02/2021,south,
6/02/2021,east,
6/02/2021,west,
6/02/2021,north,
6/02/2021,south,
6/02/2021,east,
6/02/2021,west,
6/02/2021,north,
6/02/2021,south,
6/02/2021,east,
6/02/2021,west,
6/02/2021,north,
6/02/2021,south,
6/02/2021,east,
6/02/2021,west,
7/02/2021,north,
7/02/2021,south,
7/02/2021,east,
7/02/2021,west,
7/02/2021,north,
7/02/2021,south,
7/02/2021,east,
7/02/2021,west,
7/02/2021,north,
7/02/2021,south,
7/02/2021,east,
7/02/2021,west,
7/02/2021,north,
7/02/2021,south,
7/02/2021,east,
7/02/2021,west,
7/02/2021,north,
7/02/2021,south,
7/02/2021,east,
7/02/2021,west,
7/02/2021,north,
7/02/2021,south,
7/02/2021,east,
7/02/2021,west,
7/02/2021,north,
7/02/2021,south,
7/02/2021,east,
7/02/2021,west,
8/02/2021,north,
8/02/2021,south,
8/02/2021,east,
8/02/2021,west,
8/02/2021,north,
8/02/2021,south,
8/02/2021,east,
8/02/2021,west,
8/02/2021,north,
8/02/2021,south,
8/02/2021,east,
8/02/2021,west,
8/02/2021,north,
8/02/2021,south,
8/02/2021,east,
8/02/2021,west,
8/02/2021,north,
8/02/2021,south,
8/02/2021,east,
8/02/2021,west,
8/02/2021,north,
8/02/2021,south,
8/02/2021,east,
8/02/2021,west,
8/02/2021,north,
8/02/2021,south,
8/02/2021,east,
8/02/2021,west,
9/02/2021,north,
9/02/2021,south,
9/02/2021,east,
9/02/2021,west,
9/02/2021,north,
9/02/2021,south,
9/02/2021,east,
9/02/2021,west,
9/02/2021,north,
9/02/2021,south,
9/02/2021,east,
9/02/2021,west,
9/02/2021,north,
9/02/2021,south,
9/02/2021,east,
9/02/2021,west,
9/02/2021,north,
9/02/2021,south,
9/02/2021,east,
9/02/2021,west,
9/02/2021,north,
9/02/2021,south,
9/02/2021,east,
9/02/2021,west,
9/02/2021,north,
9/02/2021,south,
9/02/2021,east,
9/02/2021,west,
10/02/2021,north,
10/02/2021,south,
10/02/2021,east,
10/02/2021,west,
10/02/2021,north,
10/02/2021,south,
10/02/2021,east,
10/02/2021,west,
10/02/2021,north,
10/02/2021,south,
10/02/2021,east,
10/02/2021,west,
10/02/2021,north,
10/02/2021,south,
10/02/2021,east,
10/02/2021,west,
10/02/2021,north,
10/02/2021,south,
10/02/2021,east,
10/02/2021,west,
10/02/2021,north,
10/02/2021,south,
10/02/2021,east,
10/02/2021,west,
10/02/2021,north,
10/02/2021,south,
10/02/2021,east,
10/02/2021,west,
11/02/2021,north,
11/02/2021,south,
11/02/2021,east,
11/02/2021,west,
11/02/2021,north,
11/02/2021,south,
11/02/2021,east,
11/02/2021,west,
11/02/2021,north,
11/02/2021,south,
11/02/2021,east,
11/02/2021,west,
11/02/2021,north,
11/02/2021,south,
11/02/2021,east,
11/02/2021,west,
11/02/2021,north,
11/02/2021,south,
11/02/2021,east,
11/02/2021,west,
11/02/2021,north,
11/02/2021,south,
11/02/2021,east,
11/02/2021,west,
11/02/2021,north,
11/02/2021,south,
11/02/2021,east,
11/02/2021,west,
12/02/2021,north,
12/02/2021,south,
12/02/2021,east,
12/02/2021,west,
12/02/2021,north,
12/02/2021,south,
12/02/2021,east,
12/02/2021,west,
12/02/2021,north,
12/02/2021,south,
12/02/2021,east,
12/02/2021,west,
12/02/2021,north,
12/02/2021,south,
12/02/2021,east,
12/02/2021,west,
12/02/2021,north,
12/02/2021,south,
12/02/2021,east,
12/02/2021,west,
12/02/2021,north,
12/02/2021,south,
12/02/2021,east,
12/02/2021,west,
12/02/2021,north,
12/02/2021,south,
12/02/2021,east,
12/02/2021,west,
13/02/2021,north,
13/02/2021,south,
13/02/2021,east,
13/02/2021,west,
13/02/2021,north,
13/02/2021,south,
13/02/2021,east,
13/02/2021,west,
13/02/2021,north,
13/02/2021,south,
13/02/2021,east,
13/02/2021,west,
13/02/2021,north,
13/02/2021,south,
13/02/2021,east,
13/02/2021,west,
13/02/2021,north,
13/02/2021,south,
13/02/2021,east,
13/02/2021,west,
13/02/2021,north,
13/02/2021,south,
13/02/2021,east,
13/02/2021,west,
13/02/2021,north,
13/02/2021,south,
13/02/2021,east,
13/02/2021,west,
14/02/2021,north,
14/02/2021,south,
14/02/2021,east,
14/02/2021,west,
14/02/2021,north,
14/02/2021,south,
14/02/2021,east,
14/02/2021,west,
14/02/2021,north,
14/02/2021,south,
14/02/2021,east,
14/02/2021,west,
14/02/2021,north,
14/02/2021,south,
14/02/2021,east,
14/02/2021,west,
14/02/2021,north,
14/02/2021,south,
14/02/2021,east,
14/02/2021,west,
14/02/2021,north,
14/02/2021,south,
14/02/2021,east,
14/02/2021,west,
14/02/2021,north,
14/02/2021,south,
14/02/2021,east,
14/02/2021,west,
15/02/2021,north,
15/02/2021,south,
15/02/2021,east,
15/02/2021,west,
15/02/2021,north,
15/02/2021,south,
15/02/2021,east,
15/02/2021,west,
15/02/2021,north,
15/02/2021,south,
15/02/2021,east,
15/02/2021,west,
15/02/2021,north,
15/02/2021,south,
15/02/2021,east,
15/02/2021,west,
15/02/2021,north,
15/02/2021,south,
15/02/2021,east,
15/02/2021,west,
15/02/2021,north,
15/02/2021,south,
15/02/2021,east,
15/02/2021,west,
15/02/2021,north,
15/02/2021,south,
15/02/2021,east,
15/02/2021,west,
16/02/2021,north,
16/02/2021,south,
16/02/2021,east,
16/02/2021,west,
16/02/2021,north,
16/02/2021,south,
16/02/2021,east,
16/02/2021,west,
16/02/2021,north,
16/02/2021,south,
16/02/2021,east,
16/02/2021,west,
16/02/2021,north,
16/02/2021,south,
16/02/2021,east,
16/02/2021,west,
16/02/2021,north,
16/02/2021,south,
16/02/2021,east,
16/02/2021,west,
16/02/2021,north,
16/02/2021,south,
16/02/2021,east,
16/02/2021,west,
16/02/2021,north,
16/02/2021,south,
16/02/2021,east,
16/02/2021,west,
17/02/2021,north,
17/02/2021,south,
17/02/2021,east,
17/02/2021,west,
17/02/2021,north,
17/02/2021,south,
17/02/2021,east,
17/02/2021,west,
17/02/2021,north,
17/02/2021,south,
17/02/2021,east,
17/02/2021,west,
17/02/2021,north,
17/02/2021,south,
17/02/2021,east,
17/02/2021,west,
17/02/2021,north,
17/02/2021,south,
